0.000000000000000000e+00,3.181662688776432657e-01,2.126990158593236591e-02,1.682009396234387111e-01,5.654835621371417931e-02,1.290398930846655030e-02,1.269313338945371461e-01,7.909414124492015682e-03,5.782386983769929704e-04,4.185151952633289762e-03,6.644301724245529677e-04,2.813461679811502403e-03,2.437353429422149599e-04,2.729743385630686316e-04,6.384502269084742568e-04,4.743743895059511669e-03,9.660148104180506581e-03,8.682872235528082613e-03,6.089315539382037824e-03,4.062764219975249780e-03,1.875086387941606991e-03,6.410274190126049113e-03,1.625355317359827509e-02,2.515868800350590587e-02,1.348872299322256309e-02,2.154555712883695490e-03,1.017387610154737825e-02,5.930223043841851421e-02,1.464316637288988129e-02,3.278532752528999505e-02,2.188764182068567848e-03,7.678770455162174657e-02,6.483660602059811975e-04,2.693103803750634961e-01,2.677018426807975179e-02,4.828194897668138669e-02,1.231083756663139545e-01,1.160432173157723706e-02,1.380815613115157249e-02,1.143205435263476913e-02,1.753810430532076053e-02,2.816212225644609997e-03,3.480018324644844081e-04,9.217564477185956253e-04,4.834026517110937352e-03,2.179403080703788220e-04,1.170946654665965962e-04,1.456864738326013164e-03,1.968604946267278177e-03,1.571740476061699249e-04,2.782211780934510563e-04,2.244121806188681748e-04,3.194793655900707036e-04,1.672054500563284094e-04,1.515342729567720561e-04,2.245508636020500978e-04,5.261170105311233818e-04,1.837087250549762467e-04,1.427602628874629059e-03,2.588980157701042712e-04,1.555375884046233254e-03,3.626560010207067314e-04,3.940445828808800881e-04,5.127341026540687720e-04,1.065039083176043790e-03,2.343049000858447905e-04,6.522722975656051504e-05,1.888862230937677234e-04,3.025369278113467994e-04,3.981588447152768578e-04,2.234645135671250928e-04,5.404013577988607081e-05,3.032534565577866582e-04,1.065547587447710764e-05,2.053201566008245856e-04,1.783047114769876389e-03,3.792424858092637279e-03,7.252195467192921628e-04,3.716703949275312131e-04,1.728105539599307907e-03,5.602099105633441154e-04,3.237554242381796943e-04,1.449704073627720337e-02
2.343028198410970486e-01,0.000000000000000000e+00,3.380490170381290124e-03,2.039333267690054529e-03,1.746616481917819264e-01,5.459532998922433066e-03,1.133705650915515645e-01,1.061338558908139600e-02,4.344937863089385222e-04,2.472440224167173767e-03,9.151458921869244038e-04,1.091203939336364966e-04,6.936460542148763686e-05,1.036424160979508623e-04,4.152399654771827121e-04,2.721930910911438736e-03,4.456600778381356563e-03,6.306678001689158819e-03,3.780428780047401845e-03,4.006482042633922880e-03,1.291508394712110458e-03,4.246126237572271124e-03,8.105419407389121561e-03,1.519579494703928065e-02,6.204792236711512143e-03,1.175754331416272239e-03,1.718582641420816383e-03,5.169315742783745816e-03,5.866891148188777168e-03,8.823543008135606436e-03,1.087020336010377031e-03,9.222048560308837573e-03,1.465185717316928003e-04,8.855555663420099435e-03,1.111724166942876929e-01,1.390393291072005433e-01,8.760081675031562709e-02,1.992678000764605550e-02,3.509765824537365228e-03,1.143619172829969492e-02,6.391390190582778123e-03,1.235619152489798650e-03,3.199439535837300848e-03,1.430145150232964161e-03,1.396768778947183503e-03,2.344366489198675997e-03,3.320995170596249130e-04,9.407652619467301094e-03,6.494570330070123000e-03,4.135295420179390942e-04,4.436930908600054957e-04,1.663040106656459504e-04,6.065069131155732623e-05,3.161972016547653908e-05,5.126647611624777969e-05,1.417802364729773906e-04,3.763393886946556749e-04,1.271722955778157172e-04,9.595244468051370617e-04,1.868753198376299615e-04,1.010097508005475308e-03,2.745923067001909495e-04,3.028142937777105912e-04,6.019072608400398297e-04,8.757599249632605411e-04,2.098966950458278015e-04,5.505714432322010750e-05,1.415259843371438695e-04,2.643297659447292418e-04,2.984920074685409506e-04,2.025233831066560169e-04,3.783734057813237077e-05,2.116533461661320424e-04,7.696905566596262089e-06,1.267793604588003003e-04,4.347734636583553899e-03,3.886544376012096482e-03,1.653679005291680418e-03,7.772718930735708848e-04,7.100337600608726350e-04,6.545836806186370021e-04,5.231122125621818879e-04,4.579106391575101659e-02
1.141894881072407809e-02,1.683518960506322432e-03,0.000000000000000000e+00,4.133735236618594350e-02,2.419786918219107191e-04,6.839382453921422989e-05,4.500898434592713604e-02,2.075339992890185697e-02,1.141129813281854138e-04,1.821369845789145517e-04,1.049367906076487382e-04,1.050061320992396998e-04,3.568775433881269939e-05,4.222896837889300006e-05,7.128305335550411224e-05,1.669743117510252134e-04,6.125165090534562772e-05,5.933320297132914150e-04,2.833755623017122352e-04,5.117633217717952295e-04,1.326040457524407150e-04,3.956856648485327851e-04,6.781135600985019113e-04,1.493014769275432174e-03,8.055401078121511224e-04,1.623515456449613746e-04,3.375312672342498837e-04,2.172492045375222936e-03,1.478661080516104238e-03,2.308262685910317420e-03,7.632186841111367952e-05,9.435759037392168081e-04,6.217620412655839312e-06,1.302926626994088091e-04,8.332235426383142671e-03,2.560245043585750169e-02,1.208626821196492028e-02,2.123583179973067767e-03,5.416287022000206008e-03,1.534665891891067455e-03,1.908254734752614940e-03,2.068456694158256684e-03,7.491654751487028139e-04,3.918372120652346448e-03,4.776241940785139542e-03,5.693167597922898972e-04,1.360711203319885738e-04,4.224468578365362000e-03,4.777813681261201643e-03,1.393532842672938867e-04,1.033650501315870298e-04,2.135717941001485516e-05,6.067380514208765125e-05,3.159660633494621406e-05,2.863803602706537358e-05,3.705147034010153009e-05,5.508025815375043252e-05,1.819058462736113693e-05,1.350078841275938939e-04,3.677410437373769759e-05,1.703027033473911492e-04,3.959399169843663197e-05,4.652814085753236316e-05,1.033881639621173548e-04,1.098600365106067075e-04,5.306935489761266384e-05,9.546012009021789501e-06,7.985828448225251340e-05,1.432595216269178125e-04,1.035037331147689528e-04,7.955780468535835588e-05,6.703010853792540257e-06,8.281685479013335726e-05,1.040122373864359805e-06,6.864807667504773737e-05,6.763106813171369932e-04,4.087403563320569748e-03,3.729647694372290349e-04,1.277963690021343302e-04,5.896107029979100623e-04,1.218792283863726289e-04,1.707880937885278662e-04,3.540368536159507751e-03
1.903376791957496483e-01,1.258039568104208283e-03,4.889335602186938023e-02,0.000000000000000000e+00,3.379935438448562757e-04,1.716201916876193502e-04,5.402141357715651432e-03,1.589784981280108755e-01,1.371112427058529288e-04,3.014274639458914152e-04,3.118749153455956688e-04,2.458206265049993067e-01,5.576720119711151002e-03,5.508927254765725277e-03,3.801716617965825770e-03,2.698770852720058376e-04,1.641313105957959676e-04,9.950041766691769714e-04,5.284746212452159919e-04,4.519770877220719019e-03,8.503115975493793057e-04,7.660385714358357431e-04,1.123817554214645359e-03,2.364776001556947570e-03,4.062671764653128480e-03,6.956107298099535076e-04,1.180386343054548245e-02,3.700938005470581077e-02,3.470472312635822665e-03,7.198432697379400155e-03,1.159620877706109412e-04,1.267906862357601541e-02,1.775142184728507332e-05,5.365690846969337763e-03,7.654445459912066069e-03,2.368250010285654489e-02,1.399891457451829524e-02,1.955106469237571833e-03,1.263894301377538158e-02,3.426070644187079791e-03,7.345089952094274906e-03,3.022681139622791432e-02,2.197270071703724854e-03,3.366148038537227632e-02,2.898800253512493486e-01,1.173766541990664720e-03,3.249342295952259451e-04,1.491567843484234261e-02,5.132033134138341834e-02,2.801858536885281953e-04,2.629891637739707700e-04,1.924919806564975053e-04,3.100889096605179140e-02,5.711936028313518120e-03,4.018385665357037013e-03,2.231640337702309705e-03,1.843790261403555097e-04,8.859531242271313550e-05,4.632011638275948810e-04,1.659110755466305335e-04,3.291432581347971016e-03,5.834161964157844743e-04,4.575382753476666601e-04,7.718170290684154807e-04,1.062843269275663347e-03,4.927868669064032654e-04,1.021169032829498039e-04,9.309788661001929238e-04,2.318802592632143028e-03,9.651179937934741991e-04,8.288388489867127814e-04,4.414741631290948899e-05,1.109024702675241031e-03,4.622766106063821072e-06,1.028796596904503263e-03,2.670179044354053805e-03,3.832240742564164970e-02,2.887934441780190108e-03,5.478671250601538064e-04,9.034803419182724227e-03,7.055959045990513150e-04,1.283950172128695911e-03,3.361767967651731626e-03
6.915285961999938225e-02,2.086980117945254343e-01,7.689971417437165870e-04,7.399661705976358405e-04,0.000000000000000000e+00,2.807909968856425187e-01,2.675079176426481409e-01,4.311152377003217573e-02,7.552860174731313402e-03,1.434305639728421754e-02,1.638539446294321432e-03,1.042433756917391638e-04,1.775835599644416609e-04,1.724985172477714571e-04,6.702548577181934638e-04,9.602409755515768988e-03,3.012309963863837176e-02,1.471468056455068826e-02,1.909863457357525302e-02,6.859514600313330879e-03,1.147855937966177093e-03,2.452192508622614685e-03,7.824309000479380202e-03,6.004233529199933320e-03,3.148935816128553469e-03,6.292740361879376083e-04,1.638470104802730457e-03,2.681504821313910030e-03,6.213321240177200125e-03,1.160307358472859908e-02,4.182262723816999352e-03,2.026819439840939902e-02,8.307110692596686745e-04,9.896884579238141022e-02,1.389330054867610742e-01,1.151968119555826092e-01,8.561164049487636485e-02,2.147778737772206015e-02,8.941816478959249215e-04,8.896074208339746839e-03,4.559018161461200931e-03,3.421540333403136954e-04,8.951755426087286806e-04,4.226595050774151468e-04,3.853537826014801024e-04,6.076533591098770906e-03,3.144937123446808324e-03,1.869483595421057853e-02,1.559092587995508650e-02,3.214024362901932250e-03,1.325531953252740000e-03,3.719708747244253300e-04,5.759966568155520938e-05,6.106674026110306820e-05,8.577542509801420112e-05,2.053201566008245856e-04,8.583783244044605699e-04,3.246106359678015574e-04,1.556439120250627988e-03,4.262883764706752537e-04,1.486450441404821602e-03,2.995090160118749263e-04,2.966197871955850575e-04,9.167638603240467216e-04,6.467712058993892047e-04,3.457366770725131522e-04,7.021981715110944583e-05,1.716895331792102982e-04,2.906101912577020697e-04,4.802822845895006812e-04,3.921030211163333283e-04,9.566814456499077616e-05,4.713834598353278246e-04,1.657261649023879875e-05,4.463742952015225477e-04,9.178918152539263658e-03,2.505053839045454350e-03,3.476643705387417928e-03,2.253436679892400346e-03,2.376332916822106991e-04,1.008179060071458764e-03,6.508854677337859744e-04,6.031237417408504692e-02
1.698542950351029576e-02,2.680205824038106588e-02,6.185261049913392921e-04,5.595396094779649067e-04,2.549974181851297206e-01,0.000000000000000000e+00,1.239159497912127594e-01,9.673436245352387552e-02,1.175091426756662699e-01,3.598247879190479837e-01,1.472166094137084425e-03,7.070520759224613577e-05,2.774815355164808725e-04,1.887013124495251775e-04,4.798662356399549392e-04,1.926794338220983935e-02,4.036532333706390613e-02,1.112722915560091994e-02,2.144741580440521697e-02,3.845864034278734852e-03,3.893987029442859513e-04,5.671671735529702123e-04,3.076381502093882090e-03,1.241212699478136004e-03,1.376821543199517996e-03,2.174549176292421321e-04,6.649849043572806599e-04,1.444105903873277004e-03,5.443399545212270971e-03,1.141596712658566638e-02,4.365185578633944304e-03,3.862344195446852646e-02,2.063186740797344314e-03,2.152100330666459338e-01,3.263120450331383204e-02,2.142046507800686797e-02,6.054674841566248106e-02,1.488019870497830389e-02,3.082460439523355619e-04,1.606573018670889950e-03,9.920687201918263441e-04,2.892695890869435979e-04,3.842674325665550975e-04,2.281103935037192296e-04,2.394361704635756172e-04,4.093690525224816419e-03,6.505526285741494025e-03,1.424251123447732928e-02,2.784624864841875672e-02,1.117269406025405733e-02,6.466255887670482004e-03,4.874475720538996490e-04,3.943219488472439070e-05,7.010424799845784783e-05,1.032725948094657568e-04,1.271260679167550672e-04,9.956744777545559633e-04,3.246337497983318283e-04,1.422124651038943546e-03,8.734485419102286895e-04,1.117646161463049879e-03,1.423811960667656785e-04,1.152686728547013803e-04,6.020228299926913464e-04,1.991025361881687539e-04,2.688369628981414827e-04,3.739817779805631732e-05,1.039197820643146948e-04,2.142420951855277672e-04,5.082269057006564769e-04,3.728260864540471390e-04,6.825514155603232041e-05,4.806752197085160981e-04,1.738160055879996784e-05,5.955047297831414250e-04,7.339195925309043543e-03,2.032907622802625908e-03,3.794551330501426747e-03,2.398961356911289387e-03,1.213476102841753025e-04,7.018052363920789872e-04,3.787201132392785559e-04,2.517879703606728040e-02
1.097792074452421801e-01,1.328802791411085316e-01,6.670004303795244727e-02,8.466480554103235703e-03,4.060579962990134573e-01,1.695274423575737488e-01,0.000000000000000000e+00,4.428191569276541673e-01,2.586383549979267005e-01,3.648441873570120592e-02,2.466107034601866446e-03,2.800240568748159744e-04,3.431710418836477795e-04,3.081073609691536660e-04,1.054499176454218182e-03,6.290036043707329140e-03,2.026139893223348476e-02,2.418034889864908998e-02,5.643005962905999623e-02,1.034854731886499998e-02,1.718120364810210099e-03,4.572701549135149875e-03,1.315246298666748054e-02,1.401428527182095769e-02,1.061974189247723473e-02,1.737212388828253580e-03,3.056711632312580484e-03,8.405945431944330734e-03,2.951844183196522531e-02,2.961998088948491689e-02,5.471598418459260559e-03,7.833646988013628909e-03,1.916136550963453713e-04,2.843717683975689834e-03,1.715769457106971208e-01,1.895443431904575149e-01,9.659027083399786273e-02,2.329670715747498774e-02,8.389580839928864955e-03,1.888737416252813522e-02,1.006676661086988028e-02,4.672830662992491849e-03,8.757021403869347936e-03,5.688198124358880177e-03,5.636746737598390122e-03,2.548288259052416266e-02,1.706843126894467405e-02,9.674011779732591410e-02,7.464144670389842584e-02,1.958011877735232886e-02,6.458697665087067240e-03,6.095579387455753520e-04,2.592447232280590381e-04,1.574514135725337439e-04,1.578443486915491608e-04,4.354183395301513063e-04,1.704922367577397764e-03,7.046713513778385309e-04,3.184554228975775437e-03,1.436825047256226574e-03,2.784060887376936348e-03,6.359770470417301300e-04,6.720346226690279484e-04,2.772226606145412539e-03,1.456078868087982330e-03,9.658114087093838413e-04,1.664426936488278734e-04,5.395461460692388585e-04,1.139673641958443987e-03,1.677301340093666519e-03,1.355672388264276022e-03,2.660633032345031848e-04,1.413549419912195348e-03,3.081073609691536660e-05,1.657284762854410254e-03,3.034762738840989307e-02,1.927127177380620615e-02,1.397769607809146337e-02,6.891226775800929003e-03,1.890549540566390527e-03,2.673391866797768333e-03,1.746157441243487195e-03,6.641271501063004956e-02
3.623208504780171379e-03,1.010377185354892002e-02,3.487983350645592479e-02,2.159769037359808852e-01,3.279882600231970313e-02,5.107701204739074907e-02,4.301874485428348049e-01,0.000000000000000000e+00,4.153197081925122935e-01,1.259963794495857214e-01,1.229404536875111920e-01,2.119691273188372416e-01,3.183204381272804473e-01,2.077702226370384264e-01,6.277046070949289513e-02,8.053436402526434681e-03,4.591654890170012056e-03,2.364161173664840881e-02,1.332170245381047655e-02,1.344265250620953200e-01,1.443366261296306907e-02,6.849067148913627438e-03,1.238959101001429856e-02,1.503725718343182187e-02,8.541739186309954893e-03,5.663813033149393134e-03,6.039320323944957596e-03,5.698599348097523401e-03,8.143903935222103832e-03,8.470340563801798464e-03,1.447318726316991315e-03,7.168222920876272941e-03,2.749852418192064206e-04,5.561303194747428333e-03,1.504671998565093316e-01,1.311614191337213686e-01,1.296756158795714098e-01,4.757697714550664786e-02,3.870202897827160812e-03,2.071724989795243818e-02,6.822116422515274968e-03,1.261162246608854391e-02,9.983348796485958312e-03,2.115981041111645797e-02,5.544991764542181456e-02,3.667943012388550500e-02,3.660093555540454291e-02,1.460519728347772772e-01,6.853426417351644595e-01,9.346886359003091227e-02,8.075533224513418984e-02,1.206666768367520987e-02,3.797951374972437233e-02,3.111884345788452216e-02,1.717542519046951974e-02,1.005024022204070201e-02,8.250620490780586486e-03,1.756211957524175978e-03,9.747194789957688496e-03,6.837117298529452221e-03,2.918638854256665888e-02,3.440054511657922743e-03,2.054449712856883190e-03,6.229778287514786336e-03,3.485843009938485119e-03,2.819378820427263441e-03,7.928737286815362630e-04,1.613715192304758647e-03,2.874135484953589757e-03,4.226664392265742226e-03,3.370597450914314050e-03,5.787472026486601209e-04,3.853306687709497774e-03,8.669997831922697160e-05,5.861274487369909705e-03,6.852023407838454816e-02,4.092123407514861033e-02,3.783593063447002192e-02,2.036402433978810184e-02,3.656839128201785395e-03,7.937589883908476029e-03,3.633817752993587745e-03,1.030342681028676433e-01
3.139782739238547579e-04,6.733983386703167994e-04,7.169679092199682984e-04,2.831906516574696892e-04,1.075872535545604157e-02,1.731026203225118909e-01,2.149023417546263581e-01,3.763828426960526552e-01,0.000000000000000000e+00,3.777927863584021329e-01,5.735465907793382920e-04,1.814435696630049705e-05,3.081073609691536660e-05,5.773834866473712563e-05,6.596687233353072601e-05,2.457554917305648356e-03,5.972706264356578663e-03,1.519193493734071788e-02,4.072268627089317000e-02,1.265644018348683264e-03,9.529832327650567068e-05,1.074561981354535151e-04,7.194341549375533711e-03,3.110428174465041848e-04,4.385803115466989019e-03,3.497353697542583510e-04,4.295474265754502686e-04,4.801667154368491103e-04,1.488424362532110926e-02,7.931580287970592391e-03,1.041046927085572489e-03,1.506282107999835484e-03,4.668993767124459088e-05,7.479635559611262381e-04,1.594981432659935139e-02,8.437218444651853333e-03,1.140212194209800668e-02,7.463062943121023460e-03,1.997266096124873940e-04,9.633382288426397145e-04,6.171392751595201160e-04,2.000733170704421880e-04,3.003642277414967894e-04,1.449006035945704554e-04,1.175800559077332862e-04,1.655412542581454361e-03,5.991590263899848785e-03,1.132949828657174238e-02,3.318323211786943644e-02,2.458005637000989715e-02,1.890713648763155813e-02,7.397350322923326987e-04,1.164937058728082778e-05,3.004797968941483739e-05,5.471043686526532026e-05,6.499609145125731903e-05,1.453490119068586578e-03,2.516171591530537324e-04,1.403887838750521875e-03,1.344346611304419797e-03,6.446447334905998448e-04,7.558222583414346855e-05,5.357785916927968557e-05,5.921069966951845141e-04,9.287137107082216680e-05,3.233393752886340065e-04,3.240559040350737976e-05,8.836417411740993949e-05,1.783463163719422239e-04,6.057210428775424826e-04,3.822565293104173627e-04,5.459486771261372226e-05,4.402722439415183140e-04,1.465416855622231152e-05,6.344977618877897622e-04,4.660811471116726307e-03,2.233905493094280690e-03,3.830655133789785324e-03,2.225861880069729751e-03,1.206773091987960530e-04,7.521471592871139828e-04,2.717261917144313515e-04,1.456557324379959863e-02
5.991359125594545101e-03,7.915747314057324305e-03,8.578467063022633112e-04,6.590677637415189721e-04,2.231064803322104634e-02,3.096752183216862631e-01,4.558620603576079428e-02,2.144968789394635089e-01,3.388818083521364377e-01,0.000000000000000000e+00,2.390594150259314071e-02,1.323960212776678169e-04,1.718051023318618962e-04,4.852055304924586098e-04,4.062717992314189347e-04,5.233840312092185032e-01,5.408206426846806636e-02,2.446920243878648524e-02,2.700086029677233740e-02,5.375930273894269362e-03,4.334305501045438423e-04,3.684806863143471733e-04,4.262791309384630911e-03,8.709522482129541292e-04,2.199558340926226815e-03,2.914191753262632828e-04,1.182711594405898119e-03,3.525275204823209198e-03,9.055143590049403307e-03,1.489524580865354136e-02,5.835225200362239260e-03,8.387472858584499313e-02,1.538567506484585234e-02,1.421193857083487833e-01,5.990478488651340000e-02,5.003321457447206660e-02,1.291997483366131849e-01,8.302062632008863630e-02,9.057616769916147217e-04,2.981083178817376094e-03,2.164448432350671563e-03,3.217445209820419595e-04,3.950384775936837930e-04,2.375870640211501033e-04,2.561243561064659733e-04,1.199492235370909965e-03,2.418122722420923843e-03,3.879633340683531686e-03,4.562295702630399935e-02,1.687894408625711939e-02,7.750733055135268501e-02,7.780854999082380437e-03,4.460969292351587423e-05,8.297865160384559175e-05,3.858391730426168195e-04,1.480440845466938723e-04,1.603193776647357516e-02,1.115935738003806478e-03,4.035536127610534277e-03,1.686962921255339776e-03,1.979514674277588985e-03,1.740702577238331791e-04,1.218561145558423310e-04,7.474088240283985459e-04,2.145194611518916133e-04,4.702508821393421696e-04,6.776975111489561693e-05,1.979699584921831260e-04,3.854924655846619984e-04,6.913115573313141377e-04,4.120271430334683472e-04,1.237514486593284814e-04,8.791345442206871270e-04,6.557393721451529550e-05,1.095826705442428696e-03,6.913000004160489535e-03,6.491889125728605298e-03,6.458327843798582907e-03,4.932607004322748200e-03,3.945993148136077802e-04,2.463980562193077411e-03,1.061803146901799154e-03,8.408504132984037649e-02
